Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Label,binary_label,original_label,adversarial_type
482918.36731658614,9.253227204692921,6.085457242099903,17124.16163724858,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
631191.0947520373,11.995745323967903,7.233123668272523,25009.61996127152,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2693853.4742644858,9.410616796629121,5.365908882556334,49995.52004420699,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
737693.2421685667,11.236676062720608,8.017543636427918,49172.49269322718,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1398174.9547196794,9.98335944453056,5.99252766785731,21746.9205029462,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2189909.644300203,11.186431598276323,9.136909445052066,26501.566234337577,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
658075.8659649353,10.49141309282247,8.776727187452408,16109.688986061992,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1232030.0945299438,5.666830428368827,11.034795327437514,16453.362847899458,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
333355.0062547105,9.973407911037995,8.739783277902712,16430.66108429021,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
250124.19361410302,7.002639168896894,7.266815006425665,36348.394963415296,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1737070.273279823,14.41362115031551,3.499795333448275,17806.11724052103,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
414977.6845897937,7.707668116229527,8.01402509497382,37297.148296640924,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1073512.952306891,11.05318701851766,8.011328266406544,52649.50627023188,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
469428.0555502025,10.545307736131242,5.667117354064841,20320.096373454777,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
497872.1504920937,13.597052371161693,8.01728417405297,29791.963427587572,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
776386.7043142503,8.682555994567899,10.830102239498132,18878.579933709327,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
415005.92719153705,11.98058455556572,8.717455689743016,29934.429725247028,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
992729.0559031039,12.797091161723902,8.619576018083926,23048.981555506052,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
558766.3998253818,10.730342247251972,5.39799793000694,21372.93019189655,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1120846.2766117472,12.925597663251235,9.420376256020386,56042.45124677816,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
900167.9348931281,8.879418695713813,5.00270828940843,14814.464643271873,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
384412.1776880823,8.958528359318771,12.333296755392173,40819.243172682436,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
593350.3175125504,7.480713808674025,7.319797475526563,59149.8429934588,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
589034.1295474562,15.433400927754757,7.365203508023152,27545.347909107302,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
223186.04277041715,10.49197908512517,6.384685491458908,9802.282016799167,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1203918.4335031419,11.229358857138198,8.625776381864481,34828.81393452957,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1333737.4214585957,6.895436160961843,9.470753194147118,17390.42793461368,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
417627.67968760466,16.08312120191573,10.40517203048029,40086.99676300463,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1174745.630967158,8.41014666187166,8.566809412785183,35948.16543423517,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
597059.7473965203,7.335080750485064,8.692439642606972,30786.024225784022,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2140110.257030178,9.220810102603092,6.833539837524695,72339.30177181997,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1164526.8579836853,9.42259204303246,8.009425405177023,16091.179760331739,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1462204.2832022065,12.079949674196003,8.015417758695753,11251.637516693632,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1499699.8467343876,11.237332542835398,7.492667485313564,28098.403573999203,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2608960.201011925,9.979261164729776,5.653753527276743,20155.911534180723,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
359644.4743508656,6.254389964026579,11.874054315184198,143266.50951481384,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
480519.19347848295,9.343142288262783,7.231869026122677,16061.570765681023,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
970366.2013886098,11.290595724212286,6.185523834573189,51932.228884541124,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
611276.9336972691,11.522305036168543,5.926360801881293,31266.58506325628,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
759222.547984984,9.414583917304403,8.019822121434103,20688.97188881207,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
403676.7978929095,9.298293507914535,6.881608418495407,30741.240629525535,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1044667.7053605707,16.29197728119067,10.021579466832305,9717.530784776001,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1043384.5085117663,11.519513657978283,6.706242247266975,44664.84609856032,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1044757.2043350115,7.266905145606247,8.78785109834229,44052.95234599591,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1153761.7241096585,12.359385844239688,5.013361046828984,18357.37175523098,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2308209.0265847193,11.302069623673422,7.506861612131594,21862.105498394405,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
868219.8177581264,6.933803956031511,10.318345552416886,12630.65140091541,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
412446.321681235,9.987283083595948,8.706722833060134,13827.927052100391,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
441803.7481502859,6.82272705939113,6.906309255004959,29829.461900852548,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1383201.655318135,13.155695360457223,7.317726160014684,34292.98215146588,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
976029.5541477376,8.776843853520363,5.639321039400709,47863.56293909998,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
366595.8098710778,8.920081976367381,8.553414616217076,21300.912752706412,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
354424.2379210677,9.400920843350564,7.390432192713664,19482.33626307433,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
644102.931534692,8.64144476055259,6.380357158161658,13912.391875759333,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1479386.0888018114,5.585711361878497,6.069970451483517,52120.73534324202,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
449785.1820133195,8.629458262535968,7.2118905002425615,16640.365865646243,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
299600.7714120417,9.983465867043774,3.054081436527129,32271.381329398588,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
972987.9304852524,8.398768929014865,5.889701694068383,54152.2388341998,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
394808.2653310001,7.650501148572899,7.404208100783255,26531.906879005324,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
807321.4817436632,9.980242990567486,5.651554170459107,16697.153222939975,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
595788.7780435012,8.446978237992848,10.172902198213027,29424.775262332034,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
681680.706643073,9.9845395977022,6.837962387734061,21819.268570871136,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
622978.0584412172,9.443732232570525,6.294116718523596,30061.91371108927,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
483068.91426930146,8.834408906033083,8.01982170974183,57008.60529993252,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1460010.5085030312,7.17935935676887,8.016666253475519,64676.913141353696,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1776485.2257735955,13.022444798703798,8.009999946379459,20417.788575939405,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
996360.8233540913,12.349462513334165,9.655933284592708,74396.16107607016,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
216923.91244830092,14.289392061647263,6.6098096421673915,27409.918994792184,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
849707.1406392311,9.980179803820665,9.335015247262225,15308.006332917052,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1313768.3111201867,6.9787762474317585,4.8434874407382,71252.09710223466,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
575375.103229803,7.739450665674227,7.245916452923578,37438.14175175911,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2955675.877657463,11.58826535451108,5.160368646349766,42178.43260976159,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1066441.1945651523,9.256215340690872,7.006414298157808,14079.672926613046,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1249417.959088168,10.592543819294502,10.542689944248238,22267.72297569971,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2079925.079960426,11.235192698805932,7.220300513672822,32376.557261733156,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1537212.0119317598,16.65035945804433,7.372198047352341,25624.828999551424,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
691118.7079737645,6.290320676761488,7.473189300332885,24129.7199486928,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
420488.70302756643,11.981605182889876,8.755308258900184,30910.226182882838,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
835023.1820634629,9.985600331449817,7.215127772590318,23009.868124218225,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2071506.077241668,7.831845053801631,6.685455494819885,112311.51340203799,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
881990.9709798815,9.97323442740058,10.098054814278353,45981.76323523566,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
510186.69346494554,9.207177951830877,9.095482483864725,21852.914637307273,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
481396.0838777457,9.418717093253456,9.443725562520513,125019.56763109716,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1508323.7791318279,8.607712022038097,6.44603504220214,15715.753743371137,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
860437.3873472584,9.98605995938877,5.469839290326476,18339.34815841001,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
3745099.0397976795,8.22148773921666,7.2419141709019605,24678.538630083713,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
732865.1345468805,9.978369964502656,6.559705204236298,21360.981993331916,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2434386.226642756,9.987560927938247,6.088716876106935,23882.972688390535,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
517099.5982293967,7.870932701620707,5.958665454451539,16862.299971119854,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
726772.0411002992,10.473578127531562,8.585558364068206,25510.941649826553,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1111269.8849821826,6.980107810049555,6.932415100527774,16293.594989537218,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
460478.4201878622,13.237491242364499,4.098958611389564,24594.160187489015,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
958605.9943374238,12.76855613681676,8.531305497002199,24188.91590675094,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
333382.4049870813,8.700533260362539,7.406542584586205,20344.571765806933,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
442231.4872074133,8.89642773668298,8.560437200066161,60349.050575572095,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1305221.4971306128,10.618502867951408,8.01213409994788,22142.90607876541,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1117419.544122121,10.50053654305753,9.189922369677117,54787.92625726936,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1216049.4008016386,12.323510489402892,8.010859070507333,101025.95827823978,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
665428.6744050158,11.55717215987318,8.018757801991896,46784.88342709902,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
766114.5500724997,10.677565887699608,9.083391146389477,13925.204143802472,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1101956.4834321185,10.59607369167945,8.632302956493483,16183.19527946072,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
710760.9895706351,9.239514647393001,9.143333637568604,20170.504329396856,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
977816.2163346072,8.720460392678905,6.013302536268496,49270.84705736759,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1982700.4032670627,8.690427840950429,8.01845845043574,103552.72545393354,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
858775.7700630508,7.845708614106215,9.11322167107964,56651.81499309803,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
825905.8030577856,9.235062782898918,8.011349268123102,25687.27726814509,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2101946.278206976,5.29758229264665,7.259091195802929,23331.533239548637,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2255208.953846737,9.973648222280271,6.565381351670615,45213.37539168788,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
889690.1063823448,5.773709305232497,4.041840179817576,99294.81523824792,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
819831.9881003692,8.439464067595818,8.012797064734032,31702.045926945015,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1161711.4139938788,7.877331473060641,6.991134562455638,47392.5469266491,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
466479.4351454051,7.90003451756127,6.315655877909246,35121.82271697599,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1179916.214600878,11.334781308338338,5.828177859899141,29860.911496578938,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
661597.4506281823,8.101018805170746,9.757945294648648,35644.58923056829,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
928795.5285065097,10.748783001740215,8.546462042995984,23004.554349838538,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
514517.78178706707,7.210486453365138,9.46932560337634,18315.315532850986,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
381385.30703665945,8.897759549472193,7.31492228929625,22983.116959325478,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
417660.73152293277,12.620209941406838,8.79906382275146,48580.38423888418,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
774730.3082396148,8.493205189406403,5.7801111187038625,20058.698424195292,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
669808.0130251171,9.98863923952699,10.394056022389323,17025.426598649527,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1468941.7663544547,6.444792685709325,10.312533498094693,12322.661562972751,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1435462.732241274,11.308706962433346,8.015445527047806,19424.902765751824,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1438959.3997432315,9.37191780002077,8.012789849323912,20286.142097303768,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1300305.9813205807,8.396446015843022,7.476819116821471,28189.71007311929,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
250823.27929893153,9.974780972973782,7.3863014095823765,18993.103225488852,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
654486.4045506702,8.396229688015298,5.273029679198611,31469.938994410542,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
789204.5421479379,10.534259419932102,10.34865884942312,25401.017134327496,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
441801.83308373456,13.58083154646038,8.015556548723994,72739.76633567811,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
827997.7780083867,9.98219237745189,9.451307450492568,29746.653764600043,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
425927.7408265144,8.954040319736189,9.385549343597877,26700.979494767387,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
487011.4484038143,8.786963215766884,7.363450061183759,41815.08737596254,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1035031.3316985846,11.310686137367393,6.5949651540132415,46397.34595931785,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2696332.9081829353,9.976731700801116,6.772403925833287,44159.70178160208,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
802885.2621105146,8.352684853245375,8.016254988963778,28366.004705385807,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
430182.1618094226,7.680655383371551,9.220714943544976,15282.286958832256,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1111973.137570323,11.11291559536839,8.013056435852498,80278.96354811902,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
680610.2101245432,9.353348720620888,5.867932816215945,34431.10101399083,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
906874.6551074986,9.980371582192278,7.329630146231393,20276.39898237213,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
673093.6941492419,8.956645443730224,8.016892730047896,27415.30322720026,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1278181.340326584,5.301769414255874,10.400722292568986,15897.449012983681,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
801703.5631663911,13.948730958021939,5.424155472530451,32460.50238020822,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1404410.7223862486,9.34792052397335,8.012995081148524,37750.45862131086,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
406229.5084774891,9.986821524223092,8.566869805189068,15832.879090418523,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1173727.215836646,12.28921789531972,9.214406767343206,53941.167958301536,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
569026.4634935902,9.976587479420878,11.046551821087622,19346.061981286537,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
795874.0900812938,10.613005768392682,8.016785574354193,24737.23211526816,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1077441.6165081752,9.447201011095022,9.034861813857363,22587.453839956463,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1498017.4930898217,7.809928957923804,8.676519777652238,48634.64755417517,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
609172.6932187025,10.735577126415347,6.678995778311991,43628.0441452847,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
320824.0937843375,15.716172530457765,7.370018750954822,169093.32528273144,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1333677.4740948174,7.151083988968855,5.414146822351552,71846.70877777554,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
441138.67364576005,8.931873263574392,7.23158246378755,30674.69794286311,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
497619.0672896545,8.82638901434745,6.444620696310311,19801.8657686519,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1065477.7098368434,9.2330992893475,6.839801141972954,16753.803024317152,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
963091.719706058,13.081117582798466,8.687266993577138,28273.768826996296,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1560825.8958735967,12.676734817566286,8.017224610604098,24779.52051631389,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
941458.4912188784,12.671527485548536,8.01364472553554,21222.6625841683,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
447352.40151192446,7.213299525534542,5.652016258702606,13179.431089921318,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
705528.0127014183,7.7819076086725785,8.014981681187512,57322.05759645644,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
332921.67021764605,16.145855259682634,7.22664513446828,30492.11265962205,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1058089.3143328514,9.978406490392466,6.02822098970099,34282.55315536511,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
530280.2329388064,7.658415334170506,11.065108213907326,26877.38238573713,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
307201.1214970488,8.236924065232548,6.305143688821616,18053.958132917072,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
453091.84273726307,9.357120668563821,7.3385912773571835,27492.431094224088,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1829088.2589395356,14.240544875536745,10.543082402248753,14278.448310808966,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
952072.2833708194,7.783382449890961,8.707313345707176,27160.694773148272,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
4581454.752829727,8.165843359309957,7.263203759072217,18282.562099833405,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
691332.6328414996,7.951574662085583,8.021925009464088,129677.16418699757,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
462254.8687816009,9.213745070621949,8.013524958849711,45770.00290188451,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
518078.0780530663,8.724215576875844,6.5139694659694065,15320.665352071765,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1347028.1020315099,9.982828098121475,8.805046255877,27757.28881778926,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
699452.6344087577,9.975479791248253,6.907059199595518,21817.029878376707,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
959312.7646734208,9.293858501797395,9.576433114049479,32339.48359613007,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1106444.0427017573,13.65178968067918,8.76995406078911,31961.117686551657,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
642003.5965822225,9.976415721796048,6.426683742735981,24866.844365001998,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
564594.6466522238,11.145721260971388,10.293280638690842,21287.023223576805,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
605523.57946532,11.509441816343209,8.021143871495745,23935.547807971067,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
757644.1256872164,9.97946344899799,6.94550827588883,17482.63997780402,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1158429.9883588308,11.006817852507279,6.786957413519604,28313.517176258276,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1169189.2289622573,14.373417715222734,7.442303145588552,21230.609771020434,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1030830.5816358862,12.043410068360416,6.4420784673693525,25600.771904324924,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
567178.2799891328,7.062789780988304,7.420710883315259,55603.90436921029,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
603174.6089338353,13.902963934487344,7.521245336294985,23943.75409918874,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2075783.720170411,6.05654047180821,7.287732198197679,26748.734320604723,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
830346.7786067518,9.266408680043318,5.792205750763258,31521.06476949322,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
354608.67131993687,6.121062194978766,9.750479562627582,35464.90796873234,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
419332.5662376844,11.53011694223986,8.00938194486619,18354.824456907398,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1538225.5567090786,5.3437572356363825,6.121920695154568,50386.11189107357,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
811710.7969153209,10.478858136298935,4.541668695300093,39317.01629021503,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
766510.8612278906,15.194413815517022,8.019772535748412,38891.875035277335,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
674395.8003849611,7.81046070072422,8.638139577373977,24824.360111910828,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
560505.0804495253,11.069405721262676,5.996284780842705,24450.95402177557,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1178971.814826792,9.974088811813713,11.393634886970977,28791.730396353414,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
981450.0115557029,9.987934869531227,10.265976642765317,40195.06858470272,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
773239.8728946878,9.221555115209059,7.304972391956777,57953.42344314286,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
745317.2811498353,11.11740318366062,6.2596899979088505,42676.286200737806,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
983378.3535181682,10.57737387021431,7.295582595497811,58386.00998902533,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
2588545.772046136,9.98825143721077,8.01082832232614,29206.423580522907,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1426045.4731509339,11.569649926040736,8.014725441395832,14606.780614701765,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
396259.31686386,8.525033040653819,4.4464252383145615,31675.885760410827,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
512124.0342944914,8.269137346313059,8.010751603037312,30121.110945166936,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
674349.9194186091,8.58102248290806,8.015089595039724,24757.237994785246,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1382259.1154276624,7.604992342527007,5.782608330350536,20938.510457328848,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1482622.258275637,6.747800327845135,5.891676100111827,49278.83729017844,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1406455.7318680638,6.331313027427802,10.35377913406218,36726.52021135429,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
493421.6260053909,7.690762851511643,10.151531475853261,28693.336781357662,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
807764.8452547785,11.18456809026092,10.330128916072747,18858.634321072168,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
673710.2950246658,14.571709320581515,5.34935736669285,27277.181137499243,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
673011.7340239327,6.9911420375284035,8.011185770851279,37827.532369690314,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1699219.586179695,8.40530369459696,6.41414020874724,19670.487648196213,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
1471637.817916946,11.932014644958553,6.465761492593518,52709.04944595266,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
609313.4253782785,9.37461675696615,6.145460049380875,43671.24952431771,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
264566.1129305208,15.831506742654412,7.417797193705412,30858.07655259422,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
730768.1215882526,9.974532364400702,8.011795450856638,24318.637249141488,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
632930.8684516081,12.071115955203629,11.910101559571654,28574.183923535893,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
851508.6531658837,8.04752334948816,7.493896036817965,18944.438172705282,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
909745.641555937,10.666168991685268,6.878524658878599,17969.202673620042,ATTACK,ADVERSARIAL_ATTACK,ATTACK,evasion
